id,topic,date,qNum,qStatement,a1,a2,a3,a4,a5,ans,Year,Month,Monthind,,,,,,,,,,,,,,,
Apr.2016.16,Mean-Median-Mode,April.2016,16,"16. Jamal earned scores of 70, 75, 85, and 94 points on the first 4 history projects, and he has 1 more project to complete. What is the minimum score Jamal needs to earn on the 5th project so that the mean of his scores on all 5 projects is at least 2 points more than the mean of the scores he earned on the first 4 projects?",81,83,91,96,,J,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.16,Exponents-Radicals,April.2017,16,16. Which of the following expressions is equivalent to x2/3 ?,x(2) / 3,sqrt(x3),cuberoot(x),cuberoot(x2),,K,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.16,Mean-Median-Mode,April.2018,16,,,,,,,K,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.16,Quadratics (and above),April.2019.B04,16,,,,,,,H,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.16,Geometry Rules,April.2019.Z15,16,,,,,,,J,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.16,Plug in Numbers (Calc),April.2021.D05,16,,,,,,,H,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.16,Solving Algebra,April.2021.Z04,16,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.16,Perimeter-Area-Volume,December.2015,16,"16. The perimeter of a parallelogram is 80 inches, and the length of 1 side is 16 inches. If it can be determined, what are the lengths, in inches, of the other 3 sides?","16, 16, 32","16, 24, 24","16, 32, 32",Cannot be determined from the given information,,H,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.16,Geometry Rules,December.2016,16,"16. In (triangle)ABC shown below, the measure of (angle)A is 48°, and (line)AB ≅ (line)AC. What is the measure of (angle)C?",48°,52°,66°,72°,,J,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.16,SOHCAHTOA-PYTHAG,December.2017,16,,,,,,,J,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.16,Ratios-Proportions,December.2018,16,,,,,,,K,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.16,Transformations-Translations,December.2019,16,,,,,,,F,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.16,D=RT,December.2021,16,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.16,Ratios-Proportions,December.2022,16,,,,,,,K,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.16,Mean-Median-Mode,July.2020,16,,,,,,,F,2020,,,,Dec.2020.16,Word Problems,December.2020,16,,,,,,,J,2020,,
Jun.2015.16,Geometry Rules,June.2015,16,"16. In the figure below, vertices D and F of (triangle)DEF lie on (line)CG, the measure of (angle)CDE is 148°, and the measure of (angle)EFG is 140°. What is the measure of (angle)DEF?",98°,100°,108°,116°,,J,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.16,Lines,June.2016,16,"16. In the standard (x,y) coordinate plane, what is the slope of the line 11x + 6y = 3?",F. -11,G. -11/6,H. 11/3,J. 3,K. 11,G,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.16,Percents-Fractions (% Change),June.2017,16,"16. For the next school year, a college will use 1/9 of the money in its operating budget for library books and ⅙ of the money in its operating budget for scholarships. What fraction of the operating budget remains for the other uses?",18-Jan,18-May,13/18,20/27,9-Aug,H,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.16,Word Problems,June.2018,16,,,,,,,K,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.16,Data Interpretation,June.2019,16,,,,,,,F,2019,,,,,,,,,,,,,,,,,
Jun.2021.16,Perimeter-Area-Volume,June.2021,16,,,,,,,G,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.16,Solving Algebra,June.2020,16,,,,,,,G,2020,,,,,,,,,,,,,,,,,
June.2022.16,Perimeter-Area-Volume,June.2022,16,,,,,,,H,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.17,Ratios-Proportions,April.2015,17,17. A certain computer performs 1.5*108 calculations per second. How many seconds would it take this computer to perform 6.0*1016 calculations?,B. 9.0*100,C. 4.0*102,D. 4.0*108,E. 9.0*1024,,D,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.17,Perimeter-Area-Volume,April.2016,17,"17. In the figure below, all of the small squares are equal in area, and the area of rectangle ABCD is 1 square unit. Which of the following expressions represents the area, in square units, of the shaded region?",1/10 * ⅞,1/10 *9/10,9/10 * ⅛,9/10 *7/8,,E,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.17,Lines,April.2017,17,"17. In the standard (x,y) coordinate plane, what is the slope of the line given by the equation ? 4x = 7y + 5?",B. 4/7,C. 7/4,D. 4,E. 7,,B,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.17,Perimeter-Area-Volume,April.2018,17,,,,,,,E,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.17,Perimeter-Area-Volume,April.2019.B04,17,,,,,,,E,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.17,Probability-Combinations-Permutations,April.2019.Z15,17,,,,,,,E,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.17,Quadratics (and above),April.2021.D05,17,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.17,SOHCAHTOA-PYTHAG,April.2021.Z04,17,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.17,System of Equations,December.2015,17,"17. The Tully family and the Quan family ate dinner together at Eugenio’s Pasta Restaurant. An order of pasta comes in 1 of 2 sizes, large or small, and consists of 1 of 6 types of pasta and 1 of 5 types of sauce. The table below gives the number of large and small orders of pasta bought by each family, and the price each family paid for their orders of pasta (without tax and tip). The price is the same for each order of a given size. What is the price of a large order of pasta?",B. $2.00,C. $2.50,D. $3.00,E. $5.00,,D,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.17,Sequences,December.2016,17,"17. The first 5 terms of a sequence are given in the table below. The sequence is defined by setting a1 = 9 and an = an-1 + (n - 1) for n ≥ 2. What is the sixth term, a6 , of this sequence?",64,76,78,95,,B,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.17,Ratios-Proportions,December.2017,17,,,,,,,D,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.17,Mean-Median-Mode,December.2018,17,,,,,,,C,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.17,Coordinate Geometry,December.2019,17,,,,,,,B,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.17,Data Interpretation,December.2021,17,,,,,,,A,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.17,Equation Set Up,December.2022,17,,,,,,,A,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.17,Probability-Combinations-Permutations,July.2020,17,,,,,,,C,2020,,,,Dec.2020.17,SOHCAHTOA-PYTHAG,December.2020,17,,,,,,,D,2020,,
Jun.2015.17,Perimeter-Area-Volume,June.2015,17,"17. A company ships notepads in rectangular boxes that each have inside dimensions measuring 9 inches long, 9 inches wide, and 12 inches tall. Each notepad is in the shape of a cube with an edge length of 3 inches. What is the maximum number of notepads that will fit in 1 closed box?",B. 11,C. 12,D. 22,E. 36,,E,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.17,Plug in Numbers (Calc),June.2016,17,"17) A function g is defined as g(x,y,z) = 4xy - 3xz2. What is g(2,4,-3)?",A. -22,B. -4,C. 8,D. 68,E. 86,A,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.17,Equivalent Expressions,June.2017,17,17. What value of x makes the proportion below true? (10/10+x) = (35/42),A. 2,B. 7,C. 12,D. 17,E. 32,A,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.17,Coordinate Geometry,June.2018,17,,,,,,,A,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.17,Probability-Combinations-Permutations,June.2019,17,,,,,,,B,2019,,,,,,,,,,,,,,,,,
Jun.2021.17,Equation Set Up,June.2021,17,,,,,,,D,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.17,Data Interpretation,June.2020,17,,,,,,,B,2020,,,,,,,,,,,,,,,,,
June.2022.17,LCMGCF,June.2022,17,,,,,,,D,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.18,Geometry Rules,April.2015,18,"18. In the figure below, (line)AE and (line)BD intersect at C, and (line)AB || (line)DE. Which of the following angles must have the same measure as (angle)BAC?",(angle)ACD,(angle)BCE,(angle)CDE,(angle)CED,,K,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.18,Mean-Median-Mode,April.2016,18,"18. What is the median of the list of numbers below? 6, 3, 5, 7, 12, 9, 5, 5, 11",6,7,9,12,,G,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.18,Plug in Numbers (Calc),April.2017,18,18. For which of the following condition will the sum of integers m and n always be an odd integer?,G. n is an odd integer.,H. m and n are both odd integers.,J. m and n are both even integers.,K. m is an odd integer and n is an even integer.,,K,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.18,Mean-Median-Mode,April.2018,18,,,,,,,J,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.18,Equivalent Expressions,April.2019.B04,18,,,,,,,H,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.18,Quadratics (and above),April.2019.Z15,18,,,,,,,F,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.18,Perimeter-Area-Volume,April.2021.D05,18,,,,,,,H,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.18,Exponents-Radicals,April.2021.Z04,18,,,,,,,J,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.18,Probability-Combinations-Permutations,December.2015,18,"18. The Tully family and the Quan family ate dinner together at Eugenio’s Pasta Restaurant. An order of pasta comes in 1 of 2 sizes, large or small, and consists of 1 of 6 types of pasta and 1 of 5 types of sauce. The table below gives the number of large and small orders of pasta bought by each family, and the price each family paid for their orders of pasta (without tax and tip). How many different possible orders of pasta can a person get?",G. 10,H. 12,J. 30,K. 60,,K,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.18,Lines,December.2016,18,"18. In the standard (x, y) coordinate plane, the line represented by which of the following equations goes through (0,7) and is parallel to the line represented by y= -2x – 4?",G. y = -2x + 7,H. y = ½x – 7,J. y – ½x + 7,K. y = 7x – 4,,G,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.18,Plug in Numbers (Calc),December.2017,18,,,,,,,G,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.18,Geometry Rules,December.2018,18,,,,,,,K,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.18,Solving Algebra,December.2019,18,,,,,,,K,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.18,Plug in Numbers (Calc),December.2021,18,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.18,Vocab,December.2022,18,,,,,,,K,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.18,Plug in Numbers (Calc),July.2020,18,,,,,,,G,2020,,,,Dec.2020.18,Matrices,December.2020,18,,,,,,,K,2020,,
Jun.2015.18,Plug in Numbers (Calc),June.2015,18,18. The function f is defined as f(x) = -4x3 -4x2. What is the f(-4) ?,G. -192,H. 16,J. 192,K. 320,,J,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.18,Circles-Ellipses,June.2016,18,"18. A family plans to remodel their kitchen. They have a total budget of $45,000 to cover expenses in 6 categories. Not all the budget has been assigned. The budget amounts the have been assigned are shown in the table below. In a circle graph illustrating the 6 budget amounts in the table, what should be the measure of the central angle of the Flooring sector?",F. 24º,G. 32º,H. 40º,J. 45º,K. 72º,H,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.18,Perimeter-Area-Volume,June.2017,18,"18. The rectangle shown in the figure below is partitioned into 3 triangles, 2 of which are shaded. What is the total area, in square inches, of the 2 shaded regions?",20,24,32,40,80,J,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.18,Probability-Combinations-Permutations,June.2018,18,,,,,,,K,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.18,Lines,June.2019,18,,,,,,,G,2019,,,,,,,,,,,,,,,,,
Jun.2021.18,Data Interpretation,June.2021,18,,,,,,,J,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.18,Mean-Median-Mode,June.2020,18,,,,,,,F,2020,,,,,,,,,,,,,,,,,
June.2022.18,Quadratics (and above),June.2022,18,,,,,,,K,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.19,Coordinate Geometry,April.2015,19,"19. In the standard (x,y) coordinate plane, the point (2,-4) is the midpoint of the line segment with endpoints (8,-8) and:","(-4, -16)","(3, -2)","(4, 0)","(5, -6)",,A,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.19,Probability-Combinations-Permutations,April.2016,19,,,,,,,A,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.19,Coordinate Geometry,April.2017,19,19. The lengths of the 2 legs of right triangle (triangle)ABC shown below are given in inches. The midpoint of (line)AB is how many inches from A?,20,21,28,40,,B,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.19,SOHCAHTOA-PYTHAG,April.2018,19,,,,,,,A,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.19,Percents-Fractions (% Change),April.2019.B04,19,,,,,,,A,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.19,Circles-Ellipses,April.2019.Z15,19,,,,,,,E,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.19,Lines,April.2021.D05,19,,,,,,,A,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.19,Word Problems,April.2021.Z04,19,,,,,,,A,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.19,Word Problems,December.2015,19,"19) The Tully family and the Quan family ate dinner together at Eugenio’s Pasta Restaurant. An order of pasta comes in 1 of 2 sizes, large or small, and consists of 1 of 6 types of pasta and 1 of 5 types of sauce. The table below gives the number of large and small orders of pasta bought by each family, and the price each family paid for their orders of pasta (without tax and tip). The Tully family also bought 5 salads priced at $2.00 per salad and 12 breadsticks priced at $1.50 for an order of 3 breadsticks. What was the total price of the pasta, salad, and breadsticks the Tully family bought, without tax and tip?",B. $30.00,C. $42.00,D. $43.00,E. $54.00,,C,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.19,Perimeter-Area-Volume,December.2016,19,"19. A scale drawing of Corinne’s bedroom floor is shown below. All given dimensions are in feet, and all intersecting line segments shown are perpendicular. Corinne wants to completely cover the floor with square hardwood tiles. Each tile has a side length of 1 foot, and no tiles will be cut. How many tiles will Corinne need to cover the floor?",69,74,79,84,,D,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.19,Geometry Rules,December.2017,19,,,,,,,B,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.19,Plug in Numbers (Calc),December.2018,19,,,,,,,C,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.19,Mean-Median-Mode,December.2019,19,,,,,,,D,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.19,Probability-Combinations-Permutations,December.2021,19,,,,,,,C,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.19,Quadratics (and above),December.2022,19,,,,,,,A,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.19,Mean-Median-Mode,July.2020,19,,,,,,,A,2020,,,,Dec.2020.19,Lines,December.2020,19,,,,,,,B,2020,,
Jun.2015.19,System of Equations,June.2015,19,"19. Which of the following (x,y) pairs is the solution for the system of equations x + 2y = 4 and -2x + y = 7?","B. (-1,2.5)","C. (1, 1.5)","D. (2,1)","E. (4,0)",,A,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.19,Mean-Median-Mode,June.2016,19,"19. A family plans to remodel their kitchen. They have a total budget of $45,000 to cover expenses in 6 categories. Not all the budget has been assigned. The budget amount that have been assigned are shown in the table below. The amount budgeted for Appliances is the sum of the prices of 5 appliances -- 1 refrigerator, 1 dishwaster, 1 built-in cooktop, and 2 ovens (1 conventional and 1 microwave). What is the average price per appliance?",$800.00 ,"$1,000.00 ","$1,250.00 ","$1,800.00 ","$2,250.00 ",A,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.19,Plug in Numbers (Calc),June.2017,19,,,,,,,C,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.19,Word Problems,June.2018,19,,,,,,,A,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.19,Lines,June.2019,19,,,,,,,B,2019,,,,,,,,,,,,,,,,,
Jun.2021.19,Ratios-Proportions,June.2021,19,,,,,,,C,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.19,Lines,June.2020,19,,,,,,,E,2020,,,,,,,,,,,,,,,,,
June.2022.19,Conversions-Mixtures,June.2022,19,,,,,,,C,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.20,System of Equations,April.2015,20,20. The product of 2 positive integers is 78. The greater integer is 1 more than twice the lesser integer. What is the greater integer?,G. 7,H. 12,J. 13,K. 19,,J,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.20,Ratios-Proportions,April.2016,20,"20. Carpenters use the term pitch to describe the slope of a roof. For example, a roof with a pitch of ¼ means the roof has 1 foot of vertical rise for every 4 feet of horizontal distance. The figure below shows a 13-foot-long roof with 5 feet of vertical rise and x feet of horizontal distance. What is the pitch of this roof?",G. 5/8,H. 5/12,J. 5/14,K. 5/18,,H,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.20,Geometry Rules,April.2017,20,"20. In (triangle)DEF, the length of (line)DE is (rad)30 inches, and the length of (line)EF is 3 inches. If it can be determined, what is the length, in inches, of (line)DF?",G. (rad)30,H. (rad)33,J. (rad)39,K. Cannot be determined from the given information,,K,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.20,Perimeter-Area-Volume,April.2018,20,,,,,,,G,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.20,SOHCAHTOA-PYTHAG,April.2019.B04,20,,,,,,,K,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.20,Probability-Combinations-Permutations,April.2019.Z15,20,,,,,,,H,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.20,Rational Functions,April.2021.D05,20,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.20,Plug in Numbers (Calc),April.2021.Z04,20,,,,,,,F,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.20,Geometry Rules,December.2015,20,"20. In the figure below, parallel lines (arrows <->)AB and (arrows<->)CD are cut by transversals (arrows<->AC) and (arrows<->)BD that intersects at E. Two angle measures are given. What is the measure of (angle)ABD?",112°,138°,144°,146°,,K,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.20,Ratios-Proportions,December.2016,20,"20. A survey about 3 issues affecting Bluff City Park was given to 60 residents. The results of the survey are shown below. Assume that the results in the table accurately predict the response ratios for the town’s 1,200 residents. How many of the 1,200 residents would respond No on the curfew issue?",G. 300,H. 600,J. 680,K. 960,,F,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.20,Plug in Numbers (Calc),December.2017,20,,,,,,,F,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.20,Word Problems,December.2018,20,,,,,,,H,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.20,System of Equations,December.2019,20,,,,,,,G,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.20,Conversions-Mixtures,December.2021,20,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.20,Quadratics (and above),December.2022,20,,,,,,,K,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.20,Conversions-Mixtures,July.2020,20,,,,,,,J,2020,,,,Dec.2020.20,Word Problems,December.2020,20,,,,,,,F,2020,,
Jun.2015.20,Perimeter-Area-Volume,June.2015,20,"20. The floor plan of Helena’s kitchen is shown in the figure below; the given dimensions are in feet. Helena will install baseboard along the bottom of each wall (shown by solid lines in the floor plan). According to the floor plan, which of the following distances is closest to the perimeter, in feet, of Helena’s kitchen?",50,60,100,120,,G,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.20,Percents-Fractions (% Change),June.2016,20,20. Suppose a bar graph will be constructed illustrating the amounts of the assigned expenses. The length of the bar for Lighting should be what fraction of the length of the bar for Cabinets?,F. 1/15,G. 1/5,H. 1/3,J. 3/5,K. ¾,H,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.20,Vocab,June.2017,20,"20) The graph of y =  3 - 5 sin(x-pi) is shown in the standard (x,y) coordinate plane below. What is the range of y?",F. -5 <(equal to) y <(equal to) 5,G. -2 <(equal to) y <(equal to) 2,H. -2 <(equal to) y <(equal to) 8,J. 3 <(equal to) y <(equal to) 8,K. 3 <(equal to) y <(equal to) 10,H,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.20,Perimeter-Area-Volume,June.2018,20,,,,,,,G,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.20,Geometry Rules,June.2019,20,,,,,,,J,2019,,,,,,,,,,,,,,,,,
Jun.2021.20,Plug in Numbers (Calc),June.2021,20,,,,,,,G,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.20,SOHCAHTOA-PYTHAG,June.2020,20,,,,,,,H,2020,,,,,,,,,,,,,,,,,
June.2022.20,Word Problems,June.2022,20,,,,,,,J,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.21,Probability-Combinations-Permutations,April.2015,21,,,,,,,A,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.21,Inequalities,April.2016,21,"21. Given that x ≤ 2 and x + y ≥ 4, what is the LEAST value that y can have?",-2,0,2,6,,D,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.21,Perimeter-Area-Volume,April.2017,21,"21. Laura plans to paint the 8-foot-high rectangular walls of her room, and before she buys paint she needs to know the area of the wall surface to be painted. Two walls are 10 feet wide, and the other 2 walls are 15 feet wide. The combined area of the 1 window and the 1 door in her room is 60 square feet. What is the area, in square feet, of the wall surface Laura plans to paint?",340,360,390,400,,B,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.21,Perimeter-Area-Volume,April.2018,21,,,,,,,A,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.21,Word Problems,April.2019.B04,21,,,,,,,B,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.21,Equivalent Expressions,April.2019.Z15,21,,,,,,,E,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.21,Sequences,April.2021.D05,21,,,,,,,C,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.21,Vocab,April.2021.Z04,21,,,,,,,E,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.21,Solving Algebra,December.2015,21,"21. The total cost, c dollars, for Main Street Orchestra to perform a concert at Milly’s Auditorium is determined by c = r + 20m, where r is the rental fee, in dollars, of the auditorium and m is the number of orchestra members playing. The Friday night rental fee for Milly’s Auditorium is $500. There will be 30 orchestra members playing in Friday night’s concert. For the total price of exactly 200 tickets to equal the total cost of performing the concert, what should be the price of each ticket?",$2.65 ,$3.00 ,$4.50 ,$5.50 ,,E,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.21,Lines,December.2016,21,"21. In the standard (x,y) coordinate plane, the graph of the line 3x – 4y = d passes through the point (-5,6). What is the value of d?",B. -9,C. 2,D. 9,E. 38,,A,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.21,D=RT,December.2017,21,,,,,,,C,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.21,Lines,December.2018,21,,,,,,,E,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.21,Circles-Ellipses,December.2019,21,,,,,,,A,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.21,Plug in Numbers (Calc),December.2021,21,,,,,,,A,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.21,Word Problems,December.2022,21,,,,,,,C,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.21,Coordinate Geometry,July.2020,21,,,,,,,B,2020,,,,Dec.2020.21,System of Equations,December.2020,21,,,,,,,E,2020,,
Jun.2015.21,Perimeter-Area-Volume,June.2015,21,"21. A 5-inch-by-7-inch photograph was cut to fit exactly into a 4-inch-by-6-inch-frame. What is the area, in square inches, of the part of the photograph that was cut off?",10,11,12,24,,C,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.21,Percents-Fractions (% Change),June.2016,21,"21. A family plans to remodel their kitchen. They have a total budget of $45,000 to cover expenses in 6 categories. Not all the budget has been assigned. The budget amounts that have been assigned are shown in the table below. Which of the following percents is closest to the percent of the total budget that remains to be assigned?",21%,24%,40%,47%,53%,E,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.21,Plug in Numbers (Calc),June.2017,21,"21) Given functions f(x) = 2x + 1 and g(x) = x2 - 4, what is the value of f(g(-3)) ?",A. -29,B. -25,C. -19,D. 11,E. 21,D,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.21,Perimeter-Area-Volume,June.2018,21,,,,,,,D,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.21,Probability-Combinations-Permutations,June.2019,21,,,,,,,D,2019,,,,,,,,,,,,,,,,,
Jun.2021.21,Inequalities,June.2021,21,,,,,,,C,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.21,Vocab,June.2020,21,,,,,,,E,2020,,,,,,,,,,,,,,,,,
June.2022.21,Word Problems,June.2022,21,,,,,,,B,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.22,Mean-Median-Mode,April.2015,22,"22. Noah bowled 3 games for his bowling team. In the second game, he scored 10 points more than in the first game; in the third game, he scored 10 points more than in the second game. His average score was 230 points for the 3 games. How many points did Noah score in the third game?",220,230,240,250,,J,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.22,Geometry Rules,April.2016,22,"22. As shown below, A, B, C, and D are collinear, with B between A and C and with C between B and D. Given AC = BD = 12 cm and given BC = 3 cm, what is AD, in centimeters?",15,18,21,27,,J,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.22,Perimeter-Area-Volume,April.2017,22,"22. The length of a rectangle is 5 inches longer than the width. The perimeter of the rectangle is 40 inches. What is the width of the rectangle, in inches?",8,15,16,17.5,,F,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.22,Conversions-Mixtures,April.2018,22,,,,,,,J,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.22,Geometry Rules,April.2019.B04,22,,,,,,,K,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.22,Perimeter-Area-Volume,April.2019.Z15,22,,,,,,,K,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.22,LCMGCF,April.2021.D05,22,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.22,Lines,April.2021.Z04,22,,,,,,,G,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.22,Data Interpretation,December.2015,22,"22. An experiment consisted of rolling a 6-sided cube with the digits 1 through 6 on its faces, 1 digit per face. The cube was rolled 50 times, and after each roll, the number appearing on the top face was recorded. The number of times each digit was recorded is represented in the bar graph shown below. In what percent of the total number of rolls did a 5 appear on the top face of the cube?",G. 4%,H. 9%,J. 16 ⅔%,K. 18%,,K,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.22,Exponents-Radicals,December.2016,22,"22. Given u and v such that (a2)u = a12 and (av)2 = a8 for all positive a, what is au+v?",a10,a16,a20,a24,,G,2016,Dec,12,,,,,,,,,,,,,,,
